"ID de la Hoja de Acceso - prefix","ID de la Hoja de Acceso - number","ID de la Hoja de Acceso","Emplazamiento - prefix","Emplazamiento - number",Emplazamiento,Estado,Autor,"Ultimo cambio","Fecha de CreaciÃ³n","Â¿AutorizaciÃ³n CAE?","VÃ­a de acceso","VehÃ­culo Recomendado","Compuerta de vehÃ­culos (Ancho x Altura)","Escalera (Largo x Ancho)","Escaleras (Largo x Ancho x Altura)","Ascensor (Largo x Ancho x Altura)","Ventana Horario Acceso","Plazo NotificaciÃ³n","Presencia Propietario","Tipo de AutorizaciÃ³n","Condiciones Especiales","Tipo llave","InformaciÃ³n adicional"
AS,12127,AS-12127,LO,4320,LO-004320,Activo,"Delgado Alejandro","2024-01-16 11:55:40",2023-05-25,No,,Indiferente,Indiferente,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20",,,Restringido,"En trabajos programables, sÃ³lo acceso horario PorterÃ­a, y avisando.--En actuaciones excepcionales, avisar al telÃ©fono de contacto.--NO subir nada pesado por el ascensor.",Locken,"De la AZOTEA NO nos van a dar la llave, por problemas de robos y destrozos sufridos. Seguir indicaciones de acceso."
AS,10469,AS-10469,LO,2662,LO-002662,Activo,"Delgado Alejandro","2024-01-16 11:47:59",2023-05-25,No,,,,,,,,,,Restringido,,,
AS,9973,AS-09973,LO,2164,LO-002164,Activo,"Delgado Alejandro","2024-01-10 20:55:40",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10282,AS-10282,LO,2474,LO-002474,Activo,"Delgado Alejandro","2024-01-16 11:47:06",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14895,AS-14895,LO,7098,LO-007098,Activo,"Delgado Alejandro","2024-01-16 12:07:45",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,10075,AS-10075,LO,2266,LO-002266,Activo,"Delgado Alejandro","2024-01-16 11:46:08",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,15545,AS-15545,LO,7750,LO-007750,Activo,"Delgado Alejandro","2024-01-16 12:10:46",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,11167,AS-11167,LO,3360,LO-003360,Activo,"Delgado Alejandro","2024-01-16 11:51:14",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"antes de acceder hay que avisar al telÃ©fono del CAP 917488800 y su correo electrÃ³nico cap@adif.es.","Llave Abloy",
AS,13801,AS-13801,LO,6002,LO-006002,Activo,"Delgado Alejandro","2024-01-16 12:02:40",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12005,AS-12005,LO,4198,LO-004198,Activo,"Delgado Alejandro","2024-01-16 11:55:10",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,15328,AS-15328,LO,7532,LO-007532,Activo,"Delgado Alejandro","2024-01-16 12:09:46",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9169,AS-09169,LO,1358,LO-001358,Activo,"Delgado Alejandro","2024-01-16 11:42:02",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9770,AS-09770,LO,1960,LO-001960,Activo,"Delgado Alejandro","2024-01-16 11:44:40",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,11444,AS-11444,LO,3637,LO-003637,Activo,"Delgado Alejandro","2024-01-10 20:59:16",2023-05-25,Si,,,,,,,"Acceso 24x7x365",,,Restringido,"UNION FENOSA Enviar Email previo identificando el emplazamiento al que se va acceder y datos del/os tecnico/s: uficor@unionfenosa.es (Con copia a: cesec@uef.es)--",,"UNION FENOSA Enviar Email previo identificando el emplazamiento al que se va acceder y datos del/os tecnico/s: uficor@unionfenosa.es (Con copia a: cesec@uef.es)--"
AS,12750,AS-12750,LO,4951,LO-004951,Activo,"Delgado Alejandro","2024-01-10 21:02:51",2023-05-25,No,,,,,,,,,,Restringido,,,
AS,12231,AS-12231,LO,4424,LO-004424,Activo,"Delgado Alejandro","2024-01-16 11:56:06",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,15200,AS-15200,LO,7404,LO-007404,Activo,"Delgado Alejandro","2024-01-16 12:09:10",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,7873,AS-07873,LO,59,LO-000059,Activo,"Delgado Alejandro","2024-01-10 20:50:31",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"ACCESO dentro de la caseta hay que ponerse en contacto con Andres Duarte de la ConfederaciÃ³n del Segura (639783331) NSN actualizado 6/08/2013",,
AS,8793,AS-08793,LO,981,LO-000981,Activo,"Delgado Alejandro","2024-01-16 11:40:23",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,7968,AS-07968,LO,155,LO-000155,Activo,"Delgado Alejandro","2024-01-16 11:36:38",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,10616,AS-10616,LO,2809,LO-002809,Activo,"Delgado Alejandro","2024-01-16 11:48:47",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,,,Locken,
AS,8782,AS-08782,LO,970,LO-000970,Activo,"Delgado Alejandro","2024-01-16 11:40:19",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,9208,AS-09208,LO,1397,LO-001397,Activo,"Delgado Alejandro","2024-01-10 20:53:48",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,13886,AS-13886,LO,6087,LO-006087,Activo,"Delgado Alejandro","2024-01-16 12:03:01",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,8070,AS-08070,LO,257,LO-000257,Activo,"Delgado Alejandro","2024-01-16 11:37:08",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,7987,AS-07987,LO,174,LO-000174,Activo,"Delgado Alejandro","2024-01-10 20:50:49",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,10662,AS-10662,LO,2855,LO-002855,Activo,"Delgado Alejandro","2024-01-16 11:48:59",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,11819,AS-11819,LO,4012,LO-004012,Activo,"Delgado Alejandro","2024-01-16 11:54:18",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,15055,AS-15055,LO,7258,LO-007258,Activo,"Delgado Alejandro","2024-01-16 12:08:31",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,Locken,
AS,10314,AS-10314,LO,2506,LO-002506,Activo,"Delgado Alejandro","2024-01-16 11:47:15",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"LOCKEN INSTALADO DESDE EL 181016"
AS,8160,AS-08160,LO,347,LO-000347,Activo,"Delgado Alejandro","2024-01-16 11:37:32",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9438,AS-09438,LO,1627,LO-001627,Activo,"Delgado Alejandro","2024-01-16 11:43:05",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8435,AS-08435,LO,622,LO-000622,Activo,"Delgado Alejandro","2024-01-16 11:38:49",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,13921,AS-13921,LO,6122,LO-006122,Activo,"Delgado Alejandro","2024-01-16 12:03:10",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,11028,AS-11028,LO,3221,LO-003221,Activo,"Delgado Alejandro","2024-01-16 11:50:34",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10692,AS-10692,LO,2885,LO-002885,Activo,"Delgado Alejandro","2024-01-16 11:49:06",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,10612,AS-10612,LO,2805,LO-002805,Activo,"Delgado Alejandro","2024-01-16 11:48:46",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","OJO!! EL TELEFONO DE JOSE ESTEBAN ESTA EQUIVOCADO. NO LLAMAR!!!!--Contacto: Gregorio esteban: 639616415 NSN noviembre 2010--",Locken,
AS,15568,AS-15568,LO,7773,LO-007773,Activo,"Delgado Alejandro","2024-01-16 12:10:52",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13509,AS-13509,LO,5710,LO-005710,Activo,"Delgado Alejandro","2024-01-16 12:01:25",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9112,AS-09112,LO,1301,LO-001301,Activo,"Delgado Alejandro","2024-01-16 11:41:48",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,14548,AS-14548,LO,6750,LO-006750,Activo,"Delgado Alejandro","2024-01-16 12:06:10",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10691,AS-10691,LO,2884,LO-002884,Activo,"Delgado Alejandro","2024-01-16 11:49:06",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12252,AS-12252,LO,4445,LO-004445,Activo,"Delgado Alejandro","2024-01-16 11:56:12",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,11060,AS-11060,LO,3253,LO-003253,Activo,"Delgado Alejandro","2024-01-16 11:50:41",2023-05-25,No,,,,,,,,,,E-Mail,"acceso de las 08:00-15:00 cuando estÃ©n los tÃ©cnicos de mantenimiento--","No son necesarias llaves",
AS,10275,AS-10275,LO,2467,LO-002467,Activo,"Delgado Alejandro","2024-01-10 20:56:24",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy","DOBLE CANDADO, PROPIEDAD y CANDADO DE UNELCO ENDESA, NECESARIA LLAVE DE UNELCO ENDESA."
AS,9095,AS-09095,LO,1284,LO-001284,Activo,"Delgado Alejandro","2024-01-10 20:53:30",2023-05-25,Si,,,,,,,,,,Restringido,,,
AS,8141,AS-08141,LO,328,LO-000328,Activo,"Delgado Alejandro","2024-01-16 11:37:26",2023-05-25,No,,,,,,,,,,Restringido,"ATENCIÃN: prop muy conflictiva, queda totalmente  prohibido  transitar fuera del tramex, dejar suciedad,  utilizar el baÃ±o  y mantener ningÃºn tipo de conversaciÃ³n con la propiedad, aprovechar cualquie",,
AS,13010,AS-13010,LO,5211,LO-005211,Activo,"Delgado Alejandro","2024-01-16 11:59:11",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,13240,AS-13240,LO,5441,LO-005441,Activo,"Delgado Alejandro","2024-01-16 12:00:16",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,15236,AS-15236,LO,7440,LO-007440,Activo,"Delgado Alejandro","2024-01-16 12:09:20",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13579,AS-13579,LO,5780,LO-005780,Activo,"Delgado Alejandro","2024-01-16 12:01:44",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13945,AS-13945,LO,6146,LO-006146,Activo,"Delgado Alejandro","2024-01-16 12:03:18",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,15606,AS-15606,LO,7811,LO-007811,Activo,"Delgado Alejandro","2024-01-16 12:11:02",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8077,AS-08077,LO,264,LO-000264,Activo,"Delgado Alejandro","2024-01-16 11:37:10",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,"Llave LOCKEN ORANGE--NSN febrero 2011"
AS,12029,AS-12029,LO,4222,LO-004222,Activo,"Delgado Alejandro","2024-01-16 11:55:16",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,9642,AS-09642,LO,1832,LO-001832,Activo,"Delgado Alejandro","2024-01-16 11:44:05",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14021,AS-14021,LO,6222,LO-006222,Activo,"Delgado Alejandro","2024-01-16 12:03:40",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12407,AS-12407,LO,4604,LO-004604,Activo,"Delgado Alejandro","2024-01-10 21:01:59",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,Locken,
AS,9752,AS-09752,LO,1942,LO-001942,Activo,"Delgado Alejandro","2024-01-16 11:44:35",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"Supervisor 964343809 Mandar la peticion a: esbzu25@adif,es poniendo en copia a cgimeno@adif.es, fjmonera@externos.adif.es, ademÃ¡s a de a los de abajo que dice mercury, HWSM 12/07/2012",,"SE ACCEDE CON LLAVE MAESTRA DE ORANGE. LOS EQUIPOS ESTAN EN UN SUBTERRANEO DENTRO DE UNA CASETA EN DONDE ESTAN LOS EQUIPOS DE VDF Y ORANGE. NSN actualizado 26.1.12"
AS,15137,AS-15137,LO,7340,LO-007340,Activo,"Delgado Alejandro","2024-01-16 12:08:51",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9091,AS-09091,LO,1280,LO-001280,Activo,"Delgado Alejandro","2024-01-16 11:41:44",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,15060,AS-15060,LO,7263,LO-007263,Activo,"Delgado Alejandro","2024-01-16 12:08:32",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,7834,AS-07834,LO,20,LO-000020,Activo,"Delgado Alejandro","2024-01-16 11:35:57",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"Keybox en fachada."
AS,9555,AS-09555,LO,1744,LO-001744,Activo,"Delgado Alejandro","2024-01-16 11:43:40",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8749,AS-08749,LO,937,LO-000937,Activo,"Delgado Alejandro","2024-01-16 11:40:12",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13893,AS-13893,LO,6094,LO-006094,Activo,"Delgado Alejandro","2024-01-10 21:05:42",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,12235,AS-12235,LO,4428,LO-004428,Activo,"Delgado Alejandro","2024-01-16 11:56:07",2023-05-25,No,,,,,,,"LU - VI de 08 a 14",,,Restringido,"Se debe enviar con antelaciÃ³n un correo electrÃ³nico indicando las personas que quieren acceder y el motivo del acceso:--jmartin@euroforum.es (Juan MartÃ­n)",,
AS,15083,AS-15083,LO,7286,LO-007286,Activo,"Delgado Alejandro","2024-01-16 12:08:39",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9358,AS-09358,LO,1547,LO-001547,Activo,"Delgado Alejandro","2024-01-16 11:42:46",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,14696,AS-14696,LO,6898,LO-006898,Activo,"Delgado Alejandro","2024-01-16 12:06:49",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8491,AS-08491,LO,678,LO-000678,Activo,"Delgado Alejandro","2024-01-16 11:39:06",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,11804,AS-11804,LO,3997,LO-003997,Activo,"Delgado Alejandro","2024-01-16 11:54:14",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,TelÃ©fono,,,
AS,9926,AS-09926,LO,2117,LO-002117,Activo,"Delgado Alejandro","2024-01-16 11:45:25",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,11499,AS-11499,LO,3692,LO-003692,Activo,"Delgado Alejandro","2024-01-16 11:52:48",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,11604,AS-11604,LO,3797,LO-003797,Activo,"Delgado Alejandro","2024-01-16 11:53:17",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,8343,AS-08343,LO,530,LO-000530,Activo,"Delgado Alejandro","2024-01-10 20:51:40",2023-05-25,Si,,,,,,,,,,"No Restringido",,,
AS,11355,AS-11355,LO,3548,LO-003548,Activo,"Delgado Alejandro","2024-01-16 11:52:10",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,12880,AS-12880,LO,5081,LO-005081,Activo,"Delgado Alejandro","2024-01-16 11:58:38",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,9342,AS-09342,LO,1531,LO-001531,Activo,"Delgado Alejandro","2024-01-16 11:42:41",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,14708,AS-14708,LO,6910,LO-006910,Activo,"Delgado Alejandro","2024-01-16 12:06:53",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9355,AS-09355,LO,1544,LO-001544,Activo,"Delgado Alejandro","2024-01-16 11:42:45",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14745,AS-14745,LO,6947,LO-006947,Activo,"Delgado Alejandro","2024-01-16 12:07:03",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14174,AS-14174,LO,6376,LO-006376,Activo,"Delgado Alejandro","2024-01-10 21:06:23",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,12684,AS-12684,LO,4885,LO-004885,Activo,"Delgado Alejandro","2024-01-16 11:57:52",2023-05-25,No,,,,,,,,,,Restringido,"solicitar acceso con 24h d antelacion excepto PS, acceso de L-V en horario laboral--David Ortega RodrÃ­guez dortega@sice.com 650.32.59.01--Mantenimiento de TÃºneles de Madrid--NSN actualizado 4.5.12",,
AS,9258,AS-09258,LO,1447,LO-001447,Activo,"Delgado Alejandro","2024-01-16 11:42:21",2023-05-25,Si,,,,,,,,,,Restringido,"En periodos y horarios NO lectivos, la peticiÃ³n de acceso y de la llave de la puerta de la cubierta, se harÃ¡ a travÃ©s del personal de seguridad y vigilancia del Campus en el Tlf: 935812525",,
AS,13950,AS-13950,LO,6151,LO-006151,Activo,"Delgado Alejandro","2024-01-16 12:03:19",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,,,Locken,
AS,25286,AS-25286,LO,8657,LO-008657,,"Alexandre GOMBA","2024-01-16 12:10:03",2024-01-10,No,"Carretera asfaltada",,,,,,,,,Restringido,,,
AS,7947,AS-07947,LO,134,LO-000134,Activo,"Delgado Alejandro","2024-01-16 11:36:32",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9390,AS-09390,LO,1579,LO-001579,Activo,"Delgado Alejandro","2024-01-10 20:54:15",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,10536,AS-10536,LO,2729,LO-002729,Activo,"Delgado Alejandro","2024-01-16 11:48:22",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,12777,AS-12777,LO,4978,LO-004978,Activo,"Delgado Alejandro","2024-01-16 11:58:06",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Otros,,Locken,
AS,12297,AS-12297,LO,4490,LO-004490,Activo,"Delgado Alejandro","2024-01-16 11:56:22",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,11987,AS-11987,LO,4180,LO-004180,Activo,"Delgado Alejandro","2024-01-16 11:55:05",2023-05-25,No,,Indiferente,Indiferente,,,,,,,"No Restringido","Aqua: 530146","Llave Empresa ComparticiÃ³n","Se solicita acceso protocolo Cellnex.   "
AS,13182,AS-13182,LO,5383,LO-005383,Activo,"Delgado Alejandro","2024-01-16 12:00:01",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,7975,AS-07975,LO,162,LO-000162,Activo,"Delgado Alejandro","2024-01-10 20:50:47",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,14014,AS-14014,LO,6215,LO-006215,Activo,"Delgado Alejandro","2024-01-10 21:05:59",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","enviar siempre e-mail antes para comunicar el acceso a la propiedad con 72 horas de antelaciÃ³n a Julia <oficina@servandofernandez.com>indicando horario y trabajos. .mantenimiento recoge las llaves","Llave Cerradura Normal","enviar siempre e-mail antes para comunicar el acceso a la propiedad con 72 horas de antelaciÃ³n a Julia <oficina@servandofernandez.com>indicando horario y trabajos. .mantenimiento recoge las llaves"
AS,9393,AS-09393,LO,1582,LO-001582,Activo,"Delgado Alejandro","2024-01-10 20:54:15",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy","ACT. 11-07-18: BOMBIN ABLOY Y CASETA ABLOY.  "
AS,14912,AS-14912,LO,7115,LO-007115,Activo,"Delgado Alejandro","2024-01-16 12:07:50",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"-ACCESO:A travÃ©s de Seguridad .--Quedar con Jefe Mantenimiento: Pedro: L. X y V: 620956005",,
AS,11102,AS-11102,LO,3295,LO-003295,Activo,"Delgado Alejandro","2024-01-16 11:50:54",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,12028,AS-12028,LO,4221,LO-004221,Activo,"Delgado Alejandro","2024-01-16 11:55:16",2023-05-25,No,,,,,,,,,,Restringido,"AVISAR ANTES DE ACCEDER por telefono o por e-mail: carmenperearuiz@gmail.com--Para acceder solo en horarario laboral.No quieren que se acceda por la noche.",Locken,
AS,8662,AS-08662,LO,850,LO-000850,Activo,"Delgado Alejandro","2024-01-10 20:52:26",2023-05-25,Si,,,,,,,,,,Restringido,"Para los accesos URGENTES los fines de semana, festivos y horario nocturno, ",,
AS,9194,AS-09194,LO,1383,LO-001383,Activo,"Delgado Alejandro","2024-01-16 11:42:09",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Otros,,,
AS,10672,AS-10672,LO,2865,LO-002865,Activo,"Delgado Alejandro","2024-01-16 11:49:01",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9943,AS-09943,LO,2134,LO-002134,Activo,"Delgado Alejandro","2024-01-16 11:45:31",2023-05-25,No,,Indiferente,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,10155,AS-10155,LO,2347,LO-002347,Activo,"Delgado Alejandro","2024-01-16 11:46:29",2023-05-25,No,,,,,,,,,,Restringido,"13/12/15 Para los ACCESOS de carÃ¡cter URGENTE en horario nocturno, fines de semana y festivos, debemos contactar con el presidente de la comunidad, Pedro Suarez (678 008 596)",Locken,"El presidente tiene juego de llaves pra casos de urgencias, accesos fuera de horario de porteria y festivos. Act 13/12/15 SSM"
AS,12595,AS-12595,LO,4795,LO-004795,Activo,"Delgado Alejandro","2024-01-16 11:57:31",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,15343,AS-15343,LO,7547,LO-007547,Activo,"Delgado Alejandro","2024-01-16 12:09:49",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,10438,AS-10438,LO,2631,LO-002631,Activo,"Delgado Alejandro","2024-01-16 11:47:49",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9368,AS-09368,LO,1557,LO-001557,Activo,"Delgado Alejandro","2024-01-16 11:42:48",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,12291,AS-12291,LO,4484,LO-004484,Activo,"Delgado Alejandro","2024-01-16 11:56:21",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20",,,Restringido,,Locken,
AS,12861,AS-12861,LO,5062,LO-005062,Activo,"Delgado Alejandro","2024-01-16 11:58:33",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9884,AS-09884,LO,2075,LO-002075,Activo,"Delgado Alejandro","2024-01-10 20:55:27",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido","JOSE CODINA 981294580 / 628 273 638, no restringido. (E/// A2-26.6.14)","Llave Abloy",
AS,12950,AS-12950,LO,5151,LO-005151,Activo,"Delgado Alejandro","2024-01-10 21:03:20",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,9845,AS-09845,LO,2035,LO-002035,Activo,"Delgado Alejandro","2024-01-16 11:45:04",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,12234,AS-12234,LO,4427,LO-004427,Activo,"Delgado Alejandro","2024-01-16 11:56:07",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,14394,AS-14394,LO,6596,LO-006596,Activo,"Delgado Alejandro","2024-01-16 12:05:24",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"3 llaves: 1 P, 1 A, 1 candado"
AS,14181,AS-14181,LO,6383,LO-006383,Activo,"Delgado Alejandro","2024-01-16 12:04:29",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,11411,AS-11411,LO,3604,LO-003604,Activo,"Delgado Alejandro","2024-01-10 20:59:11",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8413,AS-08413,LO,600,LO-000600,Activo,"Delgado Alejandro","2024-01-16 11:38:42",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20, SA de 08 a 14",,,"No Restringido",,,
AS,8816,AS-08816,LO,1004,LO-001004,Activo,"Delgado Alejandro","2024-01-16 11:40:29",2023-05-25,No,,Indiferente,Indiferente,,,,,,,E-Mail,,,
AS,9836,AS-09836,LO,2026,LO-002026,Activo,"Delgado Alejandro","2024-01-16 11:45:00",2023-05-25,No,,4x4,4x4,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9639,AS-09639,LO,1829,LO-001829,Activo,"Delgado Alejandro","2024-01-16 11:44:05",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,13392,AS-13392,LO,5593,LO-005593,Activo,"Delgado Alejandro","2024-01-16 12:00:53",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,9661,AS-09661,LO,1851,LO-001851,Activo,"Delgado Alejandro","2024-01-16 11:44:11",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10748,AS-10748,LO,2941,LO-002941,Activo,"Delgado Alejandro","2024-01-16 11:49:23",2023-05-25,Si,,,,,,,"Acceso 24x7x365",,,"No Restringido","QUEDA TERMINANTEMENTE PROHIBIDO AMPLIAR NADA EN TORRE O SUELO SIN LA AUTORIZACIÃN PREVIA DE ENDESA",Locken,
AS,13800,AS-13800,LO,6001,LO-006001,Activo,"Delgado Alejandro","2024-01-16 12:02:40",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10184,AS-10184,LO,2376,LO-002376,Activo,"Delgado Alejandro","2024-01-16 11:46:40",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
